,date,tic,LAST_PRICE,type
10429,2021-05-11,SPX Index,4152.1,asset
10430,2021-05-12,SPX Index,4063.04,asset
10431,2021-05-13,SPX Index,4112.5,asset
10432,2021-05-14,SPX Index,4173.85,asset
10433,2021-05-17,SPX Index,4163.29,asset
10434,2021-05-18,SPX Index,4127.83,asset
10435,2021-05-19,SPX Index,4115.68,asset
10436,2021-05-20,SPX Index,4159.12,asset
10437,2021-05-21,SPX Index,4155.86,asset
10438,2021-05-24,SPX Index,4197.05,asset
10439,2021-05-25,SPX Index,4188.13,asset
10440,2021-05-26,SPX Index,4195.99,asset
10441,2021-05-27,SPX Index,4200.88,asset
10442,2021-05-28,SPX Index,4204.11,asset
10443,2021-06-01,SPX Index,4202.04,asset
10444,2021-06-02,SPX Index,4208.12,asset
10445,2021-06-03,SPX Index,4192.85,asset
10446,2021-06-04,SPX Index,4229.89,asset
10447,2021-06-07,SPX Index,4226.52,asset
10448,2021-06-08,SPX Index,4227.26,asset
10449,2021-06-09,SPX Index,4219.55,asset
10450,2021-06-10,SPX Index,4239.18,asset
10451,2021-06-11,SPX Index,4247.44,asset
10452,2021-06-14,SPX Index,4255.15,asset
10453,2021-06-15,SPX Index,4246.59,asset
10454,2021-06-16,SPX Index,4223.7,asset
10455,2021-06-17,SPX Index,4221.86,asset
10456,2021-06-18,SPX Index,4166.45,asset
10457,2021-06-21,SPX Index,4224.79,asset
10458,2021-06-22,SPX Index,4246.44,asset
10459,2021-06-23,SPX Index,4241.84,asset
10460,2021-06-24,SPX Index,4266.49,asset
10461,2021-06-25,SPX Index,4280.7,asset
10462,2021-06-28,SPX Index,4290.61,asset
10463,2021-06-29,SPX Index,4291.8,asset
10464,2021-06-30,SPX Index,4297.5,asset
10465,2021-07-01,SPX Index,4319.94,asset
10466,2021-07-02,SPX Index,4352.34,asset
10467,2021-07-06,SPX Index,4343.54,asset
10468,2021-07-07,SPX Index,4358.13,asset
10469,2021-07-08,SPX Index,4320.82,asset
10470,2021-07-09,SPX Index,4369.55,asset
10471,2021-07-12,SPX Index,4384.63,asset
10472,2021-07-13,SPX Index,4369.21,asset
10473,2021-07-14,SPX Index,4374.3,asset
10474,2021-07-15,SPX Index,4360.03,asset
10475,2021-07-16,SPX Index,4327.16,asset
10476,2021-07-19,SPX Index,4258.49,asset
10477,2021-07-20,SPX Index,4323.06,asset
10478,2021-07-21,SPX Index,4358.69,asset
10479,2021-07-22,SPX Index,4367.48,asset
10480,2021-07-23,SPX Index,4411.79,asset
10481,2021-07-26,SPX Index,4422.3,asset
10482,2021-07-27,SPX Index,4401.46,asset
10483,2021-07-28,SPX Index,4400.64,asset
10484,2021-07-29,SPX Index,4419.15,asset
10485,2021-07-30,SPX Index,4395.26,asset
10486,2021-08-02,SPX Index,4387.16,asset
10487,2021-08-03,SPX Index,4423.15,asset
10488,2021-08-04,SPX Index,4402.66,asset
10489,2021-08-05,SPX Index,4429.1,asset
10490,2021-08-06,SPX Index,4436.52,asset
10491,2021-08-09,SPX Index,4432.35,asset
10492,2021-08-10,SPX Index,4436.75,asset
10493,2021-08-11,SPX Index,4447.7,asset
10494,2021-08-12,SPX Index,4460.83,asset
10495,2021-08-13,SPX Index,4468.0,asset
10496,2021-08-16,SPX Index,4479.71,asset
10497,2021-08-17,SPX Index,4448.08,asset
10498,2021-08-18,SPX Index,4400.27,asset
10499,2021-08-19,SPX Index,4405.8,asset
10500,2021-08-20,SPX Index,4441.67,asset
10501,2021-08-23,SPX Index,4479.53,asset
10502,2021-08-24,SPX Index,4486.23,asset
10503,2021-08-25,SPX Index,4496.19,asset
10504,2021-08-26,SPX Index,4470.0,asset
10505,2021-08-27,SPX Index,4509.37,asset
10506,2021-08-30,SPX Index,4528.79,asset
10507,2021-08-31,SPX Index,4522.68,asset
10508,2021-09-01,SPX Index,4524.09,asset
10509,2021-09-02,SPX Index,4536.95,asset
10510,2021-09-03,SPX Index,4535.43,asset
10511,2021-09-07,SPX Index,4520.03,asset
10512,2021-09-08,SPX Index,4514.07,asset
10513,2021-09-09,SPX Index,4493.28,asset
10514,2021-09-10,SPX Index,4458.58,asset
10515,2021-09-13,SPX Index,4468.73,asset
10516,2021-09-14,SPX Index,4443.05,asset
10517,2021-09-15,SPX Index,4480.7,asset
10518,2021-09-16,SPX Index,4473.75,asset
10519,2021-09-17,SPX Index,4432.99,asset
10520,2021-09-20,SPX Index,4357.73,asset
10521,2021-09-21,SPX Index,4354.19,asset
10522,2021-09-22,SPX Index,4395.64,asset
10523,2021-09-23,SPX Index,4448.98,asset
10524,2021-09-24,SPX Index,4455.48,asset
10525,2021-09-27,SPX Index,4443.11,asset
10526,2021-09-28,SPX Index,4352.63,asset
10527,2021-09-29,SPX Index,4359.46,asset
10528,2021-09-30,SPX Index,4307.54,asset
10529,2021-10-01,SPX Index,4357.04,asset
10530,2021-10-04,SPX Index,4300.46,asset
10531,2021-10-05,SPX Index,4345.72,asset
10532,2021-10-06,SPX Index,4363.55,asset
10533,2021-10-07,SPX Index,4399.76,asset
10534,2021-10-08,SPX Index,4391.34,asset
10535,2021-10-11,SPX Index,4361.19,asset
10536,2021-10-12,SPX Index,4350.65,asset
10537,2021-10-13,SPX Index,4363.8,asset
10538,2021-10-14,SPX Index,4438.26,asset
10539,2021-10-15,SPX Index,4471.37,asset
10540,2021-10-18,SPX Index,4486.46,asset
10541,2021-10-19,SPX Index,4519.63,asset
10542,2021-10-20,SPX Index,4536.19,asset
10543,2021-10-21,SPX Index,4549.78,asset
10544,2021-10-22,SPX Index,4544.9,asset
10545,2021-10-25,SPX Index,4566.48,asset
10546,2021-10-26,SPX Index,4574.79,asset
10547,2021-10-27,SPX Index,4551.68,asset
10548,2021-10-28,SPX Index,4596.42,asset
10549,2021-10-29,SPX Index,4605.38,asset
10550,2021-11-01,SPX Index,4613.67,asset
10551,2021-11-02,SPX Index,4630.65,asset
10552,2021-11-03,SPX Index,4660.57,asset
10553,2021-11-04,SPX Index,4680.06,asset
10554,2021-11-05,SPX Index,4697.53,asset
10555,2021-11-08,SPX Index,4701.7,asset
10556,2021-11-09,SPX Index,4685.25,asset
10557,2021-11-10,SPX Index,4646.71,asset
10558,2021-11-11,SPX Index,4649.27,asset
10559,2021-11-12,SPX Index,4682.85,asset
10560,2021-11-15,SPX Index,4682.8,asset
10561,2021-11-16,SPX Index,4700.9,asset
10562,2021-11-17,SPX Index,4688.67,asset
10563,2021-11-18,SPX Index,4704.54,asset
10564,2021-11-19,SPX Index,4697.96,asset
10565,2021-11-22,SPX Index,4682.94,asset
10566,2021-11-23,SPX Index,4690.7,asset
10567,2021-11-24,SPX Index,4701.46,asset
10568,2021-11-26,SPX Index,4594.62,asset
10569,2021-11-29,SPX Index,4655.27,asset
10570,2021-11-30,SPX Index,4567.0,asset
10571,2021-12-01,SPX Index,4513.04,asset
10572,2021-12-02,SPX Index,4577.1,asset
10573,2021-12-03,SPX Index,4538.43,asset
10574,2021-12-06,SPX Index,4591.67,asset
10575,2021-12-07,SPX Index,4686.75,asset
10576,2021-12-08,SPX Index,4701.21,asset
10577,2021-12-09,SPX Index,4667.45,asset
10578,2021-12-10,SPX Index,4712.02,asset
10579,2021-12-13,SPX Index,4668.97,asset
10580,2021-12-14,SPX Index,4634.09,asset
10581,2021-12-15,SPX Index,4709.85,asset
10582,2021-12-16,SPX Index,4668.67,asset
10583,2021-12-17,SPX Index,4620.64,asset
10584,2021-12-20,SPX Index,4568.02,asset
10585,2021-12-21,SPX Index,4649.23,asset
10586,2021-12-22,SPX Index,4696.56,asset
10587,2021-12-23,SPX Index,4725.79,asset
10588,2021-12-27,SPX Index,4791.19,asset
10589,2021-12-28,SPX Index,4786.35,asset
10590,2021-12-29,SPX Index,4793.06,asset
10591,2021-12-30,SPX Index,4778.73,asset
10592,2021-12-31,SPX Index,4766.18,asset
10593,2022-01-03,SPX Index,4796.56,asset
10594,2022-01-04,SPX Index,4793.54,asset
10595,2022-01-05,SPX Index,4700.58,asset
10596,2022-01-06,SPX Index,4696.05,asset
10597,2022-01-07,SPX Index,4677.03,asset
10598,2022-01-10,SPX Index,4670.29,asset
10599,2022-01-11,SPX Index,4713.07,asset
10600,2022-01-12,SPX Index,4726.35,asset
10601,2022-01-13,SPX Index,4659.03,asset
10602,2022-01-14,SPX Index,4662.85,asset
10603,2022-01-18,SPX Index,4577.11,asset
10604,2022-01-19,SPX Index,4532.76,asset
10605,2022-01-20,SPX Index,4482.73,asset
10606,2022-01-21,SPX Index,4397.94,asset
10607,2022-01-24,SPX Index,4410.13,asset
10608,2022-01-25,SPX Index,4356.45,asset
10609,2022-01-26,SPX Index,4349.93,asset
10610,2022-01-27,SPX Index,4326.51,asset
10611,2022-01-28,SPX Index,4431.85,asset
10612,2022-01-31,SPX Index,4515.55,asset
10613,2022-02-01,SPX Index,4546.54,asset
10614,2022-02-02,SPX Index,4589.38,asset
10615,2022-02-03,SPX Index,4477.44,asset
10616,2022-02-04,SPX Index,4500.53,asset
10617,2022-02-07,SPX Index,4483.87,asset
10618,2022-02-08,SPX Index,4521.54,asset
10619,2022-02-09,SPX Index,4587.18,asset
10620,2022-02-10,SPX Index,4504.08,asset
10621,2022-02-11,SPX Index,4418.64,asset
10622,2022-02-14,SPX Index,4401.67,asset
10623,2022-02-15,SPX Index,4471.07,asset
10624,2022-02-16,SPX Index,4475.01,asset
10625,2022-02-17,SPX Index,4380.26,asset
10626,2022-02-18,SPX Index,4348.87,asset
10627,2022-02-22,SPX Index,4304.76,asset
10628,2022-02-23,SPX Index,4225.5,asset
10629,2022-02-24,SPX Index,4288.7,asset
10630,2022-02-25,SPX Index,4384.65,asset
10631,2022-02-28,SPX Index,4373.94,asset
10632,2022-03-01,SPX Index,4306.26,asset
10633,2022-03-02,SPX Index,4386.54,asset
10634,2022-03-03,SPX Index,4363.49,asset
10635,2022-03-04,SPX Index,4328.87,asset
10636,2022-03-07,SPX Index,4201.09,asset
10637,2022-03-08,SPX Index,4170.7,asset
10638,2022-03-09,SPX Index,4277.88,asset
10639,2022-03-10,SPX Index,4259.52,asset
10640,2022-03-11,SPX Index,4204.31,asset
10641,2022-03-14,SPX Index,4173.11,asset
10642,2022-03-15,SPX Index,4262.45,asset
10643,2022-03-16,SPX Index,4357.86,asset
10644,2022-03-17,SPX Index,4411.67,asset
10645,2022-03-18,SPX Index,4463.12,asset
10646,2022-03-21,SPX Index,4461.18,asset
10647,2022-03-22,SPX Index,4511.61,asset
10648,2022-03-23,SPX Index,4456.24,asset
10649,2022-03-24,SPX Index,4520.16,asset
10650,2022-03-25,SPX Index,4543.06,asset
10651,2022-03-28,SPX Index,4575.52,asset
10652,2022-03-29,SPX Index,4631.6,asset
10653,2022-03-30,SPX Index,4602.45,asset
10654,2022-03-31,SPX Index,4530.41,asset
10655,2022-04-01,SPX Index,4545.86,asset
10656,2022-04-04,SPX Index,4582.64,asset
10657,2022-04-05,SPX Index,4525.12,asset
10658,2022-04-06,SPX Index,4481.15,asset
10659,2022-04-07,SPX Index,4500.21,asset
10660,2022-04-08,SPX Index,4488.28,asset
10661,2022-04-11,SPX Index,4412.53,asset
10662,2022-04-12,SPX Index,4397.45,asset
10663,2022-04-13,SPX Index,4446.59,asset
10664,2022-04-14,SPX Index,4392.59,asset
10665,2022-04-18,SPX Index,4391.69,asset
10666,2022-04-19,SPX Index,4462.21,asset
10667,2022-04-20,SPX Index,4459.45,asset
10668,2022-04-21,SPX Index,4393.66,asset
10669,2022-04-22,SPX Index,4271.78,asset
10670,2022-04-25,SPX Index,4296.12,asset
10671,2022-04-26,SPX Index,4175.2,asset
10672,2022-04-27,SPX Index,4183.96,asset
10673,2022-04-28,SPX Index,4287.5,asset
10674,2022-04-29,SPX Index,4131.93,asset
10675,2022-05-02,SPX Index,4155.38,asset
10676,2022-05-03,SPX Index,4175.48,asset
10677,2022-05-04,SPX Index,4300.17,asset
10678,2022-05-05,SPX Index,4146.87,asset
10679,2022-05-06,SPX Index,4123.34,asset
10680,2022-05-09,SPX Index,3991.24,asset
10681,2022-05-10,SPX Index,4001.05,asset
10682,2022-05-11,SPX Index,3935.18,asset
10683,2022-05-12,SPX Index,3930.08,asset
10684,2022-05-13,SPX Index,4023.89,asset
10685,2022-05-16,SPX Index,4008.01,asset
10686,2022-05-17,SPX Index,4088.85,asset
10687,2022-05-18,SPX Index,3923.68,asset
10688,2022-05-19,SPX Index,3900.79,asset
10689,2022-05-20,SPX Index,3901.36,asset
10690,2022-05-23,SPX Index,3973.75,asset
10691,2022-05-24,SPX Index,3941.48,asset
10692,2022-05-25,SPX Index,3978.73,asset
10693,2022-05-26,SPX Index,4057.84,asset
10694,2022-05-27,SPX Index,4158.24,asset
10695,2022-05-31,SPX Index,4132.15,asset
10696,2022-06-01,SPX Index,4101.23,asset
10697,2022-06-02,SPX Index,4176.82,asset
10698,2022-06-03,SPX Index,4108.54,asset
10699,2022-06-06,SPX Index,4121.43,asset
10700,2022-06-07,SPX Index,4160.68,asset
10701,2022-06-08,SPX Index,4115.77,asset
10702,2022-06-09,SPX Index,4017.82,asset
10703,2022-06-10,SPX Index,3900.86,asset
10704,2022-06-13,SPX Index,3749.63,asset
10705,2022-06-14,SPX Index,3735.48,asset
10706,2022-06-15,SPX Index,3789.99,asset
10707,2022-06-16,SPX Index,3666.77,asset
10708,2022-06-17,SPX Index,3674.84,asset
10709,2022-06-21,SPX Index,3764.79,asset
10710,2022-06-22,SPX Index,3759.89,asset
10711,2022-06-23,SPX Index,3795.73,asset
10712,2022-06-24,SPX Index,3911.74,asset
10713,2022-06-27,SPX Index,3900.11,asset
10714,2022-06-28,SPX Index,3821.55,asset
10715,2022-06-29,SPX Index,3818.83,asset
10716,2022-06-30,SPX Index,3785.38,asset
10717,2022-07-01,SPX Index,3825.33,asset
10718,2022-07-05,SPX Index,3831.39,asset
10719,2022-07-06,SPX Index,3845.08,asset
10720,2022-07-07,SPX Index,3902.62,asset
10721,2022-07-08,SPX Index,3899.38,asset
10722,2022-07-11,SPX Index,3854.43,asset
10723,2022-07-12,SPX Index,3818.8,asset
10724,2022-07-13,SPX Index,3801.78,asset
10725,2022-07-14,SPX Index,3790.38,asset
10726,2022-07-15,SPX Index,3863.16,asset
10727,2022-07-18,SPX Index,3830.85,asset
10728,2022-07-19,SPX Index,3936.69,asset
10729,2022-07-20,SPX Index,3959.9,asset
10730,2022-07-21,SPX Index,3998.95,asset
10731,2022-07-22,SPX Index,3961.63,asset
10732,2022-07-25,SPX Index,3966.84,asset
10733,2022-07-26,SPX Index,3921.05,asset
10734,2022-07-27,SPX Index,4023.61,asset
10735,2022-07-28,SPX Index,4072.43,asset
10736,2022-07-29,SPX Index,4130.29,asset
10737,2022-08-01,SPX Index,4118.63,asset
10738,2022-08-02,SPX Index,4091.19,asset
10739,2022-08-03,SPX Index,4155.17,asset
10740,2022-08-04,SPX Index,4151.94,asset
10741,2022-08-05,SPX Index,4145.19,asset
10742,2022-08-08,SPX Index,4140.06,asset
10743,2022-08-09,SPX Index,4122.47,asset
10744,2022-08-10,SPX Index,4210.24,asset
10745,2022-08-11,SPX Index,4207.27,asset
10746,2022-08-12,SPX Index,4280.15,asset
10747,2022-08-15,SPX Index,4297.14,asset
10748,2022-08-16,SPX Index,4305.2,asset
10749,2022-08-17,SPX Index,4274.04,asset
10750,2022-08-18,SPX Index,4283.74,asset
10751,2022-08-19,SPX Index,4228.48,asset
10752,2022-08-22,SPX Index,4137.99,asset
10753,2022-08-23,SPX Index,4128.73,asset
10754,2022-08-24,SPX Index,4140.77,asset
10755,2022-08-25,SPX Index,4199.12,asset
10756,2022-08-26,SPX Index,4057.66,asset
10757,2022-08-29,SPX Index,4030.61,asset
10758,2022-08-30,SPX Index,3986.16,asset
10759,2022-08-31,SPX Index,3955.0,asset
10760,2022-09-01,SPX Index,3966.85,asset
10761,2022-09-02,SPX Index,3924.26,asset
10762,2022-09-06,SPX Index,3908.19,asset
10763,2022-09-07,SPX Index,3979.87,asset
10764,2022-09-08,SPX Index,4006.18,asset
10765,2022-09-09,SPX Index,4067.36,asset
10766,2022-09-12,SPX Index,4110.41,asset
10767,2022-09-13,SPX Index,3932.69,asset
10768,2022-09-14,SPX Index,3946.01,asset
10769,2022-09-15,SPX Index,3901.35,asset
10770,2022-09-16,SPX Index,3873.33,asset
10771,2022-09-19,SPX Index,3899.89,asset
10772,2022-09-20,SPX Index,3855.93,asset
10773,2022-09-21,SPX Index,3789.93,asset
10774,2022-09-22,SPX Index,3757.99,asset
10775,2022-09-23,SPX Index,3693.23,asset
10776,2022-09-26,SPX Index,3655.04,asset
10777,2022-09-27,SPX Index,3647.29,asset
10778,2022-09-28,SPX Index,3719.04,asset
10779,2022-09-29,SPX Index,3640.47,asset
10780,2022-09-30,SPX Index,3585.62,asset
10781,2022-10-03,SPX Index,3678.43,asset
10782,2022-10-04,SPX Index,3790.93,asset
10783,2022-10-05,SPX Index,3783.28,asset
10784,2022-10-06,SPX Index,3744.52,asset
10785,2022-10-07,SPX Index,3639.66,asset
10786,2022-10-10,SPX Index,3612.39,asset
10787,2022-10-11,SPX Index,3588.84,asset
10788,2022-10-12,SPX Index,3577.03,asset
10789,2022-10-13,SPX Index,3669.91,asset
10790,2022-10-14,SPX Index,3583.07,asset
10791,2022-10-17,SPX Index,3677.95,asset
10792,2022-10-18,SPX Index,3719.98,asset
10793,2022-10-19,SPX Index,3695.16,asset
10794,2022-10-20,SPX Index,3665.78,asset
10795,2022-10-21,SPX Index,3752.75,asset
10796,2022-10-24,SPX Index,3797.34,asset
10797,2022-10-25,SPX Index,3859.11,asset
10798,2022-10-26,SPX Index,3830.6,asset
10799,2022-10-27,SPX Index,3807.3,asset
10800,2022-10-28,SPX Index,3901.06,asset
10801,2022-10-31,SPX Index,3871.98,asset
10802,2022-11-01,SPX Index,3856.1,asset
10803,2022-11-02,SPX Index,3759.69,asset
10804,2022-11-03,SPX Index,3719.89,asset
10805,2022-11-04,SPX Index,3770.55,asset
10806,2022-11-07,SPX Index,3806.8,asset
10807,2022-11-08,SPX Index,3828.11,asset
10808,2022-11-09,SPX Index,3748.57,asset
10809,2022-11-10,SPX Index,3956.37,asset
10810,2022-11-11,SPX Index,3992.93,asset
10811,2022-11-14,SPX Index,3957.25,asset
10812,2022-11-15,SPX Index,3991.73,asset
10813,2022-11-16,SPX Index,3958.79,asset
10814,2022-11-17,SPX Index,3946.56,asset
10815,2022-11-18,SPX Index,3965.34,asset
10816,2022-11-21,SPX Index,3949.94,asset
10817,2022-11-22,SPX Index,4003.58,asset
10818,2022-11-23,SPX Index,4027.26,asset
10819,2022-11-25,SPX Index,4026.12,asset
10820,2022-11-28,SPX Index,3963.94,asset
10821,2022-11-29,SPX Index,3957.63,asset
10822,2022-11-30,SPX Index,4080.11,asset
10823,2022-12-01,SPX Index,4076.57,asset
10824,2022-12-02,SPX Index,4071.7,asset
10825,2022-12-05,SPX Index,3998.84,asset
10826,2022-12-06,SPX Index,3941.26,asset
10827,2022-12-07,SPX Index,3933.92,asset
10828,2022-12-08,SPX Index,3963.51,asset
10829,2022-12-09,SPX Index,3934.38,asset
10830,2022-12-12,SPX Index,3990.56,asset
10831,2022-12-13,SPX Index,4019.65,asset
10832,2022-12-14,SPX Index,3995.32,asset
10833,2022-12-15,SPX Index,3895.75,asset
10834,2022-12-16,SPX Index,3852.36,asset
10835,2022-12-19,SPX Index,3817.66,asset
10836,2022-12-20,SPX Index,3821.62,asset
10837,2022-12-21,SPX Index,3878.44,asset
10838,2022-12-22,SPX Index,3822.39,asset
10839,2022-12-23,SPX Index,3844.82,asset
10840,2022-12-27,SPX Index,3829.25,asset
10841,2022-12-28,SPX Index,3783.22,asset
10842,2022-12-29,SPX Index,3849.28,asset
10843,2022-12-30,SPX Index,3839.5,asset
10844,2023-01-03,SPX Index,3824.14,asset
10845,2023-01-04,SPX Index,3852.97,asset
10846,2023-01-05,SPX Index,3808.1,asset
10847,2023-01-06,SPX Index,3895.08,asset
10848,2023-01-09,SPX Index,3892.09,asset
10849,2023-01-10,SPX Index,3919.25,asset
10850,2023-01-11,SPX Index,3969.61,asset
10851,2023-01-12,SPX Index,3983.17,asset
10852,2023-01-13,SPX Index,3999.09,asset
10853,2023-01-17,SPX Index,3990.97,asset
10854,2023-01-18,SPX Index,3928.86,asset
10855,2023-01-19,SPX Index,3898.85,asset
10856,2023-01-20,SPX Index,3972.61,asset
10857,2023-01-23,SPX Index,4019.81,asset
10858,2023-01-24,SPX Index,4016.95,asset
10859,2023-01-25,SPX Index,4016.22,asset
10860,2023-01-26,SPX Index,4060.43,asset
10861,2023-01-27,SPX Index,4070.56,asset
10862,2023-01-30,SPX Index,4017.77,asset
10863,2023-01-31,SPX Index,4076.6,asset
10864,2023-02-01,SPX Index,4119.21,asset
10865,2023-02-02,SPX Index,4179.76,asset
10866,2023-02-03,SPX Index,4136.48,asset
10867,2023-02-06,SPX Index,4111.08,asset
10868,2023-02-07,SPX Index,4164.0,asset
10869,2023-02-08,SPX Index,4117.86,asset
10870,2023-02-09,SPX Index,4081.5,asset
10871,2023-02-10,SPX Index,4090.46,asset
10872,2023-02-13,SPX Index,4137.29,asset
10873,2023-02-14,SPX Index,4136.13,asset
10874,2023-02-15,SPX Index,4147.6,asset
10875,2023-02-16,SPX Index,4090.41,asset
10876,2023-02-17,SPX Index,4079.09,asset
10877,2023-02-21,SPX Index,3997.34,asset
10878,2023-02-22,SPX Index,3991.05,asset
10879,2023-02-23,SPX Index,4012.32,asset
10880,2023-02-24,SPX Index,3970.04,asset
10881,2023-02-27,SPX Index,3982.24,asset
10882,2023-02-28,SPX Index,3970.15,asset
10883,2023-03-01,SPX Index,3951.39,asset
10884,2023-03-02,SPX Index,3981.35,asset
10885,2023-03-03,SPX Index,4045.64,asset
10886,2023-03-06,SPX Index,4048.42,asset
10887,2023-03-07,SPX Index,3986.37,asset
10888,2023-03-08,SPX Index,3992.01,asset
10889,2023-03-09,SPX Index,3918.32,asset
10890,2023-03-10,SPX Index,3861.59,asset
10891,2023-03-13,SPX Index,3855.76,asset
10892,2023-03-14,SPX Index,3919.29,asset
10893,2023-03-15,SPX Index,3891.93,asset
10894,2023-03-16,SPX Index,3960.28,asset
10895,2023-03-17,SPX Index,3916.64,asset
10896,2023-03-20,SPX Index,3951.57,asset
10897,2023-03-21,SPX Index,4002.87,asset
10898,2023-03-22,SPX Index,3936.97,asset
10899,2023-03-23,SPX Index,3948.72,asset
10900,2023-03-24,SPX Index,3970.99,asset
10901,2023-03-27,SPX Index,3977.53,asset
10902,2023-03-28,SPX Index,3971.27,asset
10903,2023-03-29,SPX Index,4027.81,asset
10904,2023-03-30,SPX Index,4050.83,asset
10905,2023-03-31,SPX Index,4109.31,asset
10906,2023-04-03,SPX Index,4124.51,asset
10907,2023-04-04,SPX Index,4100.6,asset
10908,2023-04-05,SPX Index,4090.38,asset
10909,2023-04-06,SPX Index,4105.02,asset
10910,2023-04-10,SPX Index,4109.11,asset
10911,2023-04-11,SPX Index,4108.94,asset
10912,2023-04-12,SPX Index,4091.95,asset
10913,2023-04-13,SPX Index,4146.22,asset
10914,2023-04-14,SPX Index,4137.64,asset
10915,2023-04-17,SPX Index,4151.32,asset
10916,2023-04-18,SPX Index,4154.87,asset
10917,2023-04-19,SPX Index,4154.52,asset
10918,2023-04-20,SPX Index,4129.79,asset
10919,2023-04-21,SPX Index,4133.52,asset
10920,2023-04-24,SPX Index,4137.04,asset
10921,2023-04-25,SPX Index,4071.63,asset
10922,2023-04-26,SPX Index,4055.99,asset
10923,2023-04-27,SPX Index,4135.35,asset
10924,2023-04-28,SPX Index,4169.48,asset
10925,2023-05-01,SPX Index,4167.87,asset
10926,2023-05-02,SPX Index,4119.58,asset
10927,2023-05-03,SPX Index,4090.75,asset
10928,2023-05-04,SPX Index,4061.22,asset
10929,2023-05-05,SPX Index,4136.25,asset
10930,2023-05-08,SPX Index,4138.12,asset
10931,2023-05-09,SPX Index,4119.17,asset
10932,2023-05-10,SPX Index,4137.64,asset
10933,2023-05-11,SPX Index,4130.62,asset
10934,2023-05-12,SPX Index,4124.08,asset
10935,2023-05-15,SPX Index,4136.28,asset
10936,2023-05-16,SPX Index,4109.9,asset
10937,2023-05-17,SPX Index,4158.77,asset
10938,2023-05-18,SPX Index,4198.05,asset
10939,2023-05-19,SPX Index,4191.98,asset
10940,2023-05-22,SPX Index,4192.63,asset
10941,2023-05-23,SPX Index,4145.58,asset
10942,2023-05-24,SPX Index,4115.24,asset
10943,2023-05-25,SPX Index,4151.28,asset
10944,2023-05-26,SPX Index,4205.45,asset
10945,2023-05-30,SPX Index,4205.52,asset
10946,2023-05-31,SPX Index,4179.83,asset
10947,2023-06-01,SPX Index,4221.02,asset
10948,2023-06-02,SPX Index,4282.37,asset
10949,2023-06-05,SPX Index,4273.79,asset
10950,2023-06-06,SPX Index,4283.85,asset
